sap_wbs_raw,wbs_source,project_number,operation_number,ops_activity_number,wbs_name,client_name,rig,ops_district,location,sub_business_line_raw
J.24.043229,Operation Activity,P.1045298,O.1045298.01,A.1045298.01.06,Simpson Alpha SLK,SANTOS LIMITED,,New Burn WL,,Wireline Slickline
J.23.121547,Operation Activity,P.1045298,O.1045298.01,A.1045298.01.02,HJV pre-rig is Gibson Plaform,SANTOS LIMITED,,New Burn WL,,Wireline Slickline
J.24.010329,Operation Activity,P.1045298,O.1045298.01,A.1045298.01.04,HJV-B Simpson Bravo,SANTOS LIMITED,,New Burn WL,,WL Production Services
J.23.172795,Operation Activity,P.1045268,O.1045268.01,A.1045268.01.01,"5in MAXR with 3.38"" guns",BEACH ENERGY RESOURCES NZ (HOLDINGS) LIMITED,VALARIS 107,New Plymouth TS,,TCP - Tubing-Conveyed Perforation
J.23.074618,Operation Activity,P.1045161,O.1045161.01,A.1045161.01.01,PWC,COOPER ENERGY LIMITED,RIGLESS - AUSTRALIA,APG TS,,TCP - Tubing-Conveyed Perforation
J.23.074610,Operation Activity,P.1045160,O.1045160.01,A.1045160.01.01,PWC,WOODSIDE ENERGY LTD,VALARIS MS-1,APG TS,,TCP - Tubing-Conveyed Perforation
J.23.074595,Operation Activity,P.1045159,O.1045159.01,A.1045159.01.01,Hector 1,SANTOS LIMITED,RIGLESS - AUSTRALIA,APG TS,,TCP - Tubing-Conveyed Perforation
J.24.011012,Operation Activity,P.1044884,O.1044884.03,A.1044884.03.01,Flowback Gynatrix-01,AWE PERTH PTY LTD,RIGLESS - AUSTRALIA,APG TS,,TS Surface Testing
J.24.015443,Operation Activity,P.1044884,O.1044884.02,A.1044884.02.06,BSD-03,AWE PERTH PTY LTD,RIGLESS - AUSTRALIA,APG TS,,TS Surface Testing
J.24.015442,Operation Activity,P.1044884,O.1044884.02,A.1044884.02.05,Waitsia-13,AWE PERTH PTY LTD,RIGLESS - AUSTRALIA,APG TS,,TS Surface Testing
J.24.015441,Operation Activity,P.1044884,O.1044884.02,A.1044884.02.04,Waitsia-17,AWE PERTH PTY LTD,RIGLESS - AUSTRALIA,APG TS,,TS Surface Testing
J.24.015440,Operation Activity,P.1044884,O.1044884.02,A.1044884.02.03,Waitsia-16,AWE PERTH PTY LTD,RIGLESS - AUSTRALIA,APG TS,,TS Surface Testing
J.24.015439,Operation Activity,P.1044884,O.1044884.02,A.1044884.02.02,Waitsia-12,AWE PERTH PTY LTD,RIGLESS - AUSTRALIA,APG TS,,TS Surface Testing
J.23.128821,Operation Activity,P.1044884,O.1044884.02,A.1044884.02.01,Flowback Waitsia-11,AWE PERTH PTY LTD,RIGLESS - AUSTRALIA,APG TS,,TS Surface Testing
J.24.097340,Operation Activity,P.1044884,O.1044884.02,A.1044884.02.07,Design - CEC,AWE PERTH PTY LTD,RIGLESS - AUSTRALIA,APG TS,,TS Surface Testing
J.23.071936,Operation Activity,P.1044884,O.1044884.01,A.1044884.01.01,Vx Campaign,AWE PERTH PTY LTD,RIGLESS - AUSTRALIA,APG TS,,TS Production Testing
J.23.106955,Operation Activity,P.1044870,O.1044870.06,A.1044870.06.01,Equipment & Personnel For June & July,WELL OPS (UK) LTD,HELIX Q7000,New Plymouth WS,,WS Well Integrity
J.23.116224,Operation Activity,P.1044870,O.1044870.05,A.1044870.05.01,Cement Plug @ 3085m,WELL OPS (UK) LTD,HELIX Q7000,New Plymouth WS,,WS Well Integrity
J.23.116227,Operation Activity,P.1044870,O.1044870.04,A.1044870.04.01,Cement Plug @ 3085m,WELL OPS (UK) LTD,HELIX Q7000,New Plymouth WS,,WS Well Integrity
J.23.102117,Operation Activity,P.1044870,O.1044870.03,A.1044870.03.01,Cement Plug @ 3085m,WELL OPS (UK) LTD,HELIX Q7000,New Plymouth WS,,WS Well Integrity
J.23.084134,Operation Activity,P.1044870,O.1044870.02,A.1044870.02.01,Cement Plug @ 3360m,WELL OPS (UK) LTD,HELIX Q7000,New Plymouth WS,,WS Well Integrity
J.23.071873,Operation Activity,P.1044870,O.1044870.01,A.1044870.01.01,"Equipment & Personnel For Apr, May",WELL OPS (UK) LTD,HELIX Q7000,New Plymouth WS,,WS Well Integrity
J.24.002696,Operation Activity,P.1044821,O.1044821.01,A.1044821.01.01,Halyard-2,SANTOS LIMITED,OCEAN APEX,APG TS,,TS Surface Testing
J.23.071240,Operation Activity,P.1044819,O.1044819.01,A.1044819.01.01,HJV P&A Campaign,SANTOS LIMITED,VALARIS 107,APG TS,,TS Surface Testing
J.24.002695,Operation Activity,P.1044816,O.1044816.01,A.1044816.01.01,MEFF P&A ,SANTOS LIMITED,OCEAN APEX,APG TS,,TS Surface Testing
J.25.058915,Operation Activity,P.1044586,O.1044586.02,A.1044586.02.01,MEG Analyzer commissioning,BW OFFSHORE EPC FZCO,RIGLESS - AUSTRALIA,APG TS,,TS Production Testing
J.23.062383,Operation Activity,P.1044304,O.1044304.01,A.1044304.01.01,Bleed off 2023,SAPURA AUSTRALIA PTY LTD,SAPURAKENCANA CONSTRUCTOR,APG TS,,TS Surface Testing
J.24.185611,Operation Activity,P.1044279,O.1044279.01,A.1044279.01.03,RA source change and calibration,JADESTONE ENERGY (AUSTRALIA) PTY LTD,STAG SNUBBING UNIT 1,APG TS,,TS Production Testing
J.24.098920,Operation Activity,P.1044279,O.1044279.01,A.1044279.01.02,2024 Campaign,JADESTONE ENERGY (AUSTRALIA) PTY LTD,STAG SNUBBING UNIT 1,APG TS,,TS Production Testing
J.23.062143,Operation Activity,P.1044279,O.1044279.01,A.1044279.01.01,Vx Calibration,JADESTONE ENERGY (AUSTRALIA) PTY LTD,STAG SNUBBING UNIT 1,APG TS,,TS Production Testing
J.23.061615,Operation Activity,P.1044216,O.1044216.01,A.1044216.01.01,TPA-03 LWI vessel,NORMAND SAPURA PTY LTD,SAPURAKENCANA CONSTRUCTOR,New Burn WL,,WL Production Services
J.23.130590,Operation Activity,P.1044216,O.1044216.01,A.1044216.01.02,Sapura TPA-03 LWI opportunity,NORMAND SAPURA PTY LTD,SAPURAKENCANA CONSTRUCTOR,New Burn WL,,WL Production Services
J.23.074559,Operation Activity,P.1043950,O.1043950.01,A.1043950.01.01,Dongara 23 - CO2 Injection,AWE PERTH PTY LTD,,AUS West Coast WS,,WS Production Services
J.23.057871,Operation Activity,P.1043840,O.1043840.01,A.1043840.01.04,Well #2 - GRE Casing,LABRADOR PETRO-MANAGEMENT PTY LTD,SWMS RIG 3,AUS East Coast WS,,WS Well Integrity
J.23.057860,Operation Activity,P.1043840,O.1043840.01,A.1043840.01.01,"Hastings Water Bore #1  - 13-3/8""  Surface Casing",LABRADOR PETRO-MANAGEMENT PTY LTD,SWMS RIG 3,AUS East Coast WS,,WS Well Integrity
J.23.057865,Operation Activity,P.1043840,O.1043840.01,A.1043840.01.03,Well #1 - GRE Casing,LABRADOR PETRO-MANAGEMENT PTY LTD,SWMS RIG 3,AUS East Coast WS,,WS Well Integrity
J.23.057861,Operation Activity,P.1043840,O.1043840.01,A.1043840.01.02,"Well #2 - 13-3/8"" Surface Casing",LABRADOR PETRO-MANAGEMENT PTY LTD,SWMS RIG 3,AUS East Coast WS,,WS Well Integrity
J.23.056965,Operation Activity,P.1043748,O.1043748.01,A.1043748.01.01,Wheatstone Deep 1,CHEVRON APG ABU PERTH.,OCEAN APEX,New Burn WL,,WL Evaluation Services
J.23.056969,Operation Activity,P.1043748,O.1043748.01,A.1043748.01.02,Dino South 1,CHEVRON APG ABU PERTH.,OCEAN APEX,New Burn WL,,WL Evaluation Services
J.23.056233,Operation Activity,P.1043700,O.1043700.01,A.1043700.01.01,Packer setting,TAMBORAN RESOURCES LIMITED,VENTIA 33,Roma WL,,WL Production Services
J.24.022179,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.18,QGC 2nd Well TD Section,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.055417,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.01,1st Well_12.25inOH,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.055421,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.02,"QGC Intermediate (12.25"" & 13.625"")",QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.055791,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.03,1st Well_7in_USIT-CBL,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.055800,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.07,3rd Well_12.25inOH,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.055799,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.06,2nd Well_7in_USIT-CBL,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.055801,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.08,3rd Well_8.5inOH Pilot,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.055797,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.05,2nd Well_8.5inOH Pilot,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.055802,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.09,3rd Well_7in_USIT-CBL,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.084145,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.10,"QGC Production (9.5"" & 9 5/8"")",QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.084146,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.12,QGC_Overstone-6_Full Well,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.085721,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.13,QGC 8.5in Production November,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.087907,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.17,QGC Production December,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.24.022181,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.20,QGC 2nd Well Intermediate,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.24.069818,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.22,QGC Bathurst 5 Production,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.24.022182,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.21,QGC Dunk 5 Intermediate,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.24.105212,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.23,QGC Dunk 5 Production,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.24.022180,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.19,QGC 3nd Well TD Section,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.24.004124,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.16,3rd Well USIT-CBL,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.085724,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.15,2nd Well USIT-CBL ,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.055795,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.04,2nd Well_12.25inOH,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.085722,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.14,2nd Well_7in USIT-CBL,QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.084144,Operation Activity,P.1043632,O.1043632.01,A.1043632.01.11,"QGC USIT-CBL (7"")",QGC,ENSIGN 965,Roma WL,,WL Evaluation Services
J.23.052714,Operation Activity,P.1043473,O.1043473.01,A.1043473.01.01,SA Casing Patch Perforation Campaign,SANTOS LIMITED,,Moomba WL,,WL Production Services
J.23.071462,Operation Activity,P.1043334,O.1043334.02,A.1043334.02.01,Backoff_Colliding RM13-71-1,SANTOS LIMITED,SAVANNA DRILLING #407,Roma WL,,WL Production Services
J.23.062898,Operation Activity,P.1043334,O.1043334.01,A.1043334.01.02,407_QC,SANTOS LIMITED,SAVANNA DRILLING #407,Roma WL,,WL Evaluation Services
J.23.050152,Operation Activity,P.1043334,O.1043334.01,A.1043334.01.01,SAV407_Quad Combo,SANTOS LIMITED,SAVANNA DRILLING #407,Roma WL,,WL Evaluation Services
J.23.048398,Operation Activity,P.1043268,O.1043268.01,A.1043268.01.01,Kupe South TCP with MAXR,BEACH ENERGY RESOURCES NZ (HOLDINGS) LIMITED,VALARIS 107,APG TS,,TCP - Tubing-Conveyed Perforation
J.23.048452,Operation Activity,P.1043268,O.1043268.01,A.1043268.01.02,Kupe South Product Sale,BEACH ENERGY RESOURCES NZ (HOLDINGS) LIMITED,VALARIS 107,APG TS,,TCP - Tubing-Conveyed Perforation
J.23.047265,Operation Activity,P.1043205,O.1043205.01,A.1043205.01.01,Beehive-1 Stimulation,EOG RESOURCES AUSTRALIA BLOCK WA-488 PTY LTD,VALARIS 107,AUS East Coast WS,,WS Production Services
J.24.047237,Operation Activity,P.1043153,O.1043153.03,A.1043153.03.01,Basker-7 P&A Cased Hole Operations,COOPER ENERGY LIMITED,HELIX Q7000,New Burn WL,,WL Production Services
J.24.047228,Operation Activity,P.1043153,O.1043153.02,A.1043153.02.01,Helix Cooper,COOPER ENERGY LIMITED,HELIX Q7000,New Burn WL,,WL Production Services
J.23.045968,Operation Activity,P.1043153,O.1043153.01,A.1043153.01.01,COOPER P&A Cased Hole Operations (Basker-3),COOPER ENERGY LIMITED,HELIX Q7000,New Burn WL,,WL Production Services
J.24.083191,Operation Activity,P.1043153,O.1043153.01,A.1043153.01.03,Cooper P&A Cased Hole Operations Remaining 6 Wells Phase-2 (6-Apr-2024),COOPER ENERGY LIMITED,HELIX Q7000,New Burn WL,,Wireline Slickline
J.24.047240,Operation Activity,P.1043153,O.1043153.01,A.1043153.01.02,COOPER P&A Cased Hole Operations (Remaining 6 Wells),COOPER ENERGY LIMITED,HELIX Q7000,New Burn WL,,WL Production Services
J.23.043053,Operation Activity,P.1042556,O.1042556.01,A.1042556.01.01,CO2 Injection,AWE PERTH PTY LTD,,APG TS,,TS Surface Testing
J.23.044749,Operation Activity,P.1042515,O.1042515.01,A.1042515.01.01,"7 X 9 5/8"" IBC-CBL",JADESTONE ENERGY (AUSTRALIA) PTY LTD,RIGLESS - AUSTRALIA,New Burn WL,,WL Production Services
J.23.037040,Operation Activity,P.1042472,O.1042472.01,A.1042472.01.01,Rigless John Brookes,SANTOS LIMITED,RIGLESS - AUSTRALIA,New Burn WL,,WL Production Services
J.23.061613,Operation Activity,P.1042472,O.1042472.01,A.1042472.01.02,John Brookes trip 2,SANTOS LIMITED,RIGLESS - AUSTRALIA,New Burn WL,,WL Production Services
J.23.073846,Operation Activity,P.1042472,O.1042472.01,A.1042472.01.03,John Brookes Rig Visit,SANTOS LIMITED,RIGLESS - AUSTRALIA,New Burn WL,,Wireline Slickline
J.24.185472,Operation Activity,P.1042288,O.1042288.02,A.1042288.02.01,Canyon-2 Pulsar,OMEGA OIL AND GAS LIMITED,RIGLESS - AUSTRALIA,Roma WL,,WL Production Services
J.23.044418,Operation Activity,P.1042288,O.1042288.01,A.1042288.01.04,Canyon-1_TD,OMEGA OIL AND GAS LIMITED,SLR 185,Roma WL,,WL Evaluation Services
J.23.044412,Operation Activity,P.1042288,O.1042288.01,A.1042288.01.02,Intermediate_2nd Well,OMEGA OIL AND GAS LIMITED,SLR 185,Roma WL,,WL Evaluation Services
J.23.044414,Operation Activity,P.1042288,O.1042288.01,A.1042288.01.03,1st well TD,OMEGA OIL AND GAS LIMITED,SLR 185,Roma WL,,WL Evaluation Services
J.23.044410,Operation Activity,P.1042288,O.1042288.01,A.1042288.01.01,QuadCombo_1st_Intermediate,OMEGA OIL AND GAS LIMITED,SLR 185,Roma WL,,WL Evaluation Services
J.23.061970,Operation Activity,P.1042141,O.1042141.01,A.1042141.01.01,BW Offshore FPSO,BW OFFSHORE EPC FZE,VALARIS MS-1,APG TS,,TS Surface Testing
J.23.030435,Operation Activity,P.1041909,O.1041909.02,A.1041909.02.01,West Peron 2 Gun Loading and Operation,INPEX OPERATIONS AUSTRALIA PTY LTD,VALARIS-247,APG TS,,TCP - Tubing-Conveyed Perforation
J.23.030427,Operation Activity,P.1041909,O.1041909.01,A.1041909.01.01,Basset Deep-1,INPEX OPERATIONS AUSTRALIA PTY LTD,OCEAN APEX,APG TS,,TCP - Tubing-Conveyed Perforation
J.23.030432,Operation Activity,P.1041909,O.1041909.01,A.1041909.01.02,Holonema-1,INPEX OPERATIONS AUSTRALIA PTY LTD,OCEAN APEX,APG TS,,TCP - Tubing-Conveyed Perforation
J.23.028783,Operation Activity,P.1041755,O.1041755.01,A.1041755.01.03,7in Production Liner ,STRIKE ENERGY LIMITED,EASTERNWELL 106,AUS East Coast WS,,WS Well Integrity
J.23.028781,Operation Activity,P.1041755,O.1041755.01,A.1041755.01.02,9-5/8in Intermediate Casing,STRIKE ENERGY LIMITED,EASTERNWELL 106,AUS East Coast WS,,WS Well Integrity
J.23.028778,Operation Activity,P.1041755,O.1041755.01,A.1041755.01.01,13-3/8in Surface Casing,STRIKE ENERGY LIMITED,EASTERNWELL 106,AUS East Coast WS,,WS Well Integrity
J.23.085270,Operation Activity,P.1041720,O.1041720.02,A.1041720.02.01,PNX ,ESSO AUSTRALIA LTD,,New Burn WL,,WL Production Services
J.23.122021,Operation Activity,P.1041720,O.1041720.02,A.1041720.02.02,Slim Epilogue - Bass Strait ,ESSO AUSTRALIA LTD,,New Burn WL,,WL Production Services
J.25.103306,Operation Activity,P.1041720,O.1041720.01,A.1041720.01.04,Q4 PEAK OPS,ESSO AUSTRALIA LTD,,New Burn WL,,Wireline Slickline
J.25.102468,Operation Activity,P.1041720,O.1041720.01,A.1041720.01.03,Q3 PEAK Ops,ESSO AUSTRALIA LTD,,New Burn WL,,Wireline Slickline
J.25.059681,Operation Activity,P.1041720,O.1041720.01,A.1041720.01.02,PEAK Rev Forecast Q2,ESSO AUSTRALIA LTD,,New Burn WL,,Wireline Slickline
J.23.162522,Operation Activity,P.1041720,O.1041720.01,A.1041720.01.01,REV Forecast PEAK,ESSO AUSTRALIA LTD,,New Burn WL,,Wireline Slickline
J.24.043093,Operation Activity,P.1041315,O.1041315.02,A.1041315.02.01,Dedicated 409_QC_Feb24,SANTOS LIMITED,SAVANNA DRILLING #406,Roma WL,,WL Evaluation Services
J.24.060083,Operation Activity,P.1041315,O.1041315.02,A.1041315.02.02,Dedicated 406_QC_Mar24,SANTOS LIMITED,SAVANNA DRILLING #406,Roma WL,,WL Evaluation Services
J.24.087490,Operation Activity,P.1041315,O.1041315.02,A.1041315.02.04,Dedicated 406_QC_June 24,SANTOS LIMITED,SAVANNA DRILLING #406,Roma WL,,WL Evaluation Services
J.24.105193,Operation Activity,P.1041315,O.1041315.02,A.1041315.02.05,Dedicated 406_QC_Jun24,SANTOS LIMITED,SAVANNA DRILLING #406,Roma WL,,WL Evaluation Services
J.24.073533,Operation Activity,P.1041315,O.1041315.02,A.1041315.02.03,Dedicated 406_QC_Apr24,SANTOS LIMITED,SAVANNA DRILLING #406,Roma WL,,WL Evaluation Services
J.23.174392,Operation Activity,P.1041315,O.1041315.01,A.1041315.01.13,Dedicated December,SANTOS LIMITED,SAVANNA DRILLING #409,Roma WL,,WL Evaluation Services
J.23.084106,Operation Activity,P.1041315,O.1041315.01,A.1041315.01.07,Dedicated Unit July,SANTOS LIMITED,SAVANNA DRILLING #409,Roma WL,,WL Evaluation Services
J.23.084108,Operation Activity,P.1041315,O.1041315.01,A.1041315.01.09,Dedicated Unit September,SANTOS LIMITED,SAVANNA DRILLING #409,Roma WL,,WL Evaluation Services
J.23.084107,Operation Activity,P.1041315,O.1041315.01,A.1041315.01.08,Dedicated Unit August,SANTOS LIMITED,SAVANNA DRILLING #409,Roma WL,,WL Evaluation Services
J.23.085714,Operation Activity,P.1041315,O.1041315.01,A.1041315.01.11,Dedicated Unit November,SANTOS LIMITED,SAVANNA DRILLING #409,Roma WL,,WL Evaluation Services
J.23.085713,Operation Activity,P.1041315,O.1041315.01,A.1041315.01.10,Dedicated Unit October,SANTOS LIMITED,SAVANNA DRILLING #409,Roma WL,,WL Evaluation Services
J.23.085715,Operation Activity,P.1041315,O.1041315.01,A.1041315.01.12,Dedicated Unit December,SANTOS LIMITED,SAVANNA DRILLING #409,Roma WL,,WL Evaluation Services
J.23.041613,Operation Activity,P.1041315,O.1041315.01,A.1041315.01.06,Dedicated June,SANTOS LIMITED,SAVANNA DRILLING #409,Roma WL,,WL Evaluation Services
J.23.041606,Operation Activity,P.1041315,O.1041315.01,A.1041315.01.04,Dedicated truck April,SANTOS LIMITED,SAVANNA DRILLING #409,Roma WL,,WL Evaluation Services
J.23.041607,Operation Activity,P.1041315,O.1041315.01,A.1041315.01.05,Dedicated May OH,SANTOS LIMITED,SAVANNA DRILLING #409,Roma WL,,WL Evaluation Services
J.23.041605,Operation Activity,P.1041315,O.1041315.01,A.1041315.01.03,Dedicated truck March,SANTOS LIMITED,SAVANNA DRILLING #409,Roma WL,,WL Evaluation Services
J.23.035736,Operation Activity,P.1041315,O.1041315.01,A.1041315.01.02,Dedicated for Feb,SANTOS LIMITED,SAVANNA DRILLING #409,Roma WL,,WL Evaluation Services
J.22.137378,Operation Activity,P.1041315,O.1041315.01,A.1041315.01.01,OH dedicated truck,SANTOS LIMITED,SAVANNA DRILLING #409,Roma WL,,WL Evaluation Services
J.23.091257,Operation Activity,P.1041221,O.1041221.01,A.1041221.01.09,Plug 3 - Balanced Plug,OMEGA OIL AND GAS LIMITED,SLR 185,AUS East Coast WS,,WS Well Integrity
J.23.091256,Operation Activity,P.1041221,O.1041221.01,A.1041221.01.08,Plug 2 - KOP,OMEGA OIL AND GAS LIMITED,SLR 185,AUS East Coast WS,,WS Well Integrity
J.23.090802,Operation Activity,P.1041221,O.1041221.01,A.1041221.01.07,Plug 1 - Balanced Plug,OMEGA OIL AND GAS LIMITED,SLR 185,AUS East Coast WS,,WS Well Integrity
J.23.024630,Operation Activity,P.1041221,O.1041221.01,A.1041221.01.06,"Well #2 - 4-1/2"" Production Casing",OMEGA OIL AND GAS LIMITED,SLR 185,AUS East Coast WS,,WS Well Integrity
J.23.023281,Operation Activity,P.1041221,O.1041221.01,A.1041221.01.02,"7"" Intermediate Casing",OMEGA OIL AND GAS LIMITED,SLR 185,AUS East Coast WS,,WS Well Integrity
J.23.024628,Operation Activity,P.1041221,O.1041221.01,A.1041221.01.04,Well #2 - 9-5/8in Surface Casing,OMEGA OIL AND GAS LIMITED,SLR 185,AUS East Coast WS,,WS Well Integrity
J.23.024629,Operation Activity,P.1041221,O.1041221.01,A.1041221.01.05,"Well #2 - 7"" Intermediate Casing",OMEGA OIL AND GAS LIMITED,SLR 185,AUS East Coast WS,,WS Well Integrity
J.23.023282,Operation Activity,P.1041221,O.1041221.01,A.1041221.01.03,"4-1/2"" Production Casing",OMEGA OIL AND GAS LIMITED,SLR 185,AUS East Coast WS,,WS Well Integrity
J.23.023280,Operation Activity,P.1041221,O.1041221.01,A.1041221.01.01,9-5/8in Surface Casing,OMEGA OIL AND GAS LIMITED,SLR 185,AUS East Coast WS,,WS Well Integrity
J.23.021304,Operation Activity,P.1040971,O.1040971.01,A.1040971.01.02,"12.25"" ES",BEACH ENERGY RESOURCES NZ (HOLDINGS) LIMITED,VALARIS 107,New Plymouth WL,,WL Evaluation Services
J.23.021316,Operation Activity,P.1040971,O.1040971.01,A.1040971.01.03,"8.5"" ES",BEACH ENERGY RESOURCES NZ (HOLDINGS) LIMITED,VALARIS 107,New Plymouth WL,,WL Evaluation Services
J.23.021303,Operation Activity,P.1040971,O.1040971.01,A.1040971.01.01,"17.5"" ES",BEACH ENERGY RESOURCES NZ (HOLDINGS) LIMITED,VALARIS 107,New Plymouth WL,,WL Evaluation Services
J.23.120416,Operation Activity,P.1040971,O.1040971.01,A.1040971.01.04,KS-9 Completion,BEACH ENERGY RESOURCES NZ (HOLDINGS) LIMITED,VALARIS 107,New Plymouth WL,,WL Evaluation Services
J.23.154686,Operation Activity,P.1040971,O.1040971.01,A.1040971.01.05,"Gyro in 22""",BEACH ENERGY RESOURCES NZ (HOLDINGS) LIMITED,VALARIS 107,New Plymouth WL,,WL Evaluation Services
J.25.102031,Operation Activity,P.1040789,O.1040789.03,A.1040789.03.01,Tamboran OH/ CH,TAMBORAN RESOURCES LIMITED,H&P 469,Roma WL,,WL Evaluation Services
J.24.169285,Operation Activity,P.1040789,O.1040789.02,A.1040789.02.04,Tamboran Well 2 CBL PPC,TAMBORAN RESOURCES LIMITED,H&P 469,Roma WL,,WL Evaluation Services
J.24.096878,Operation Activity,P.1040789,O.1040789.02,A.1040789.02.02,Shenandoah South 2 CBL PPC,TAMBORAN RESOURCES LIMITED,H&P 469,Roma WL,,WL Evaluation Services
J.24.096879,Operation Activity,P.1040789,O.1040789.02,A.1040789.02.03,Q4 Activity - 6 wells,TAMBORAN RESOURCES LIMITED,H&P 469,Roma WL,,WL Evaluation Services
J.23.125119,Operation Activity,P.1040789,O.1040789.02,A.1040789.02.01,Shenandoah South 1,TAMBORAN RESOURCES LIMITED,H&P 469,Roma WL,,WL Evaluation Services
J.23.117765,Operation Activity,P.1040789,O.1040789.01,A.1040789.01.02,SS1_USIT PPC CBL,TAMBORAN RESOURCES LIMITED,SILVER CITY 40,Roma WL,,WL Evaluation Services
J.23.121549,Operation Activity,P.1040789,O.1040789.01,A.1040789.01.03,Shenandoah South-1 OH Section,TAMBORAN RESOURCES LIMITED,SILVER CITY 40,Roma WL,,WL Evaluation Services
J.22.134066,Operation Activity,P.1040789,O.1040789.01,A.1040789.01.01,CBL (2 section),TAMBORAN RESOURCES LIMITED,SILVER CITY 40,Roma WL,,WL Evaluation Services
